text,file_name,label
"très haut protég bien le cou, la manche serree au poignet donne chaud rien qu'en la regardant et grâce à a souplesse de la lame, tout en restant * bien en forme - , le manteau se mol de la açon la plus charmante; est-il besoin de vous dire que ce vêtement s'adapte à toutes lès èa'longueur! ^ ^ P*™, soit 4 2. 44 . ^etc, aTnÏi q ue J’aborde maintenant la question de prix et vn„ e „ ... n r A . A . .",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Puis, de chez le four¬ reur, on a fait revenir les fourrures, et, non sans quelque heureuse petite fièvre, on est allé chez le couturier s’enquérir des modes nouvelles, chez la modiste, savoir si les chapeaux préféreront le style à l’extravagance, ou bien si les deux seront permis, si, un jour, on pourra choisir d’avoir de l’allure, et le lendemain, se plaire à n’avoir que du « chic », ce qui est une amusante façon de se varier soi-même, et aussi un moyen d'échapper au crayon dérouté des terribles caricaturis¬ tes.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Prière d'adresser à Madame Blanche Leigh, Femina, 370, rue Saint-Honoré, avec indication de pseudonyme pour la publi- cation. S. L... (Loire-Inférieure). — J'espère, Madame, que vous reconnaitrez vos initiales. Contre les petits boutons rouges, vous laver le visage le soir avec de l'eau tiède ädditionnée d’une très petite quantité d'acide borique et faire usage du savon Spécial antiseptique BI. Leigh Transvaal.",Femina_1901-03-01_femina1-3.txt,Éditorial
"C’est alors que la femme apparaît, dans le rayonnement de sa gloire et de sa beauté, parée de ces bijoux nouveaux ; fleurs auxquelles elle donne le parfum, figures animées, allé- gories poétiques, idéales inspirations syn- thétisées par la luxuriante palette des émaux, par la diversité des ors, par les gemmes multiples. Le Bijou s’adapte à notre état d'âme. Il est discret et sobre avec les costumes du matin, pimpant et magnifique l’après-midi, il s’é- panouit le soir dans toutes ses splendeurs.",Femina_1901-03-01_femina1-3.txt,Éditorial
"D'ailleurs, qui jurerait que les grill-room parisiens n’ont pas honte d'eux-mêmes et que ce n’est pas pour cette raison qu'ils se dissimulent platement dans les caves de nos plus bruyants € palaces » ? N; (2929 Art et Nouveautés. Le Salon des Artistes Décorateurs vient d'ouvrir. On ya retrouvé les mêmes vases en sucre colorié de M. Decorchemont, le même éternel pot en beurre frais de M. Decœur, les mêmes petits objets de cotillon de M.",Journal_des_dames_et_des_modes_1913-03-01_journal-des-dames-et-des-modes-1-marzo-1913.txt,Éditorial
"Je vais tâcher de \ous le dépeindre de mon mieux, mais j’aurai du mal, avec de simples mots, à vous donner une idée exacte de l’extrême sou¬ plesse, de la douceur et de l’élasticité prenante de ce manteau. Il est entièrement fait au crochet ou en tricot avec de ces laines inimi¬ tables dont La Pensée semble avoir le mono¬ pole.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Voyez le côté des chiens de chasse, leur maitre les vient voir surtout pour vanter leurs qualités à ses con- frères en saint Hubert, tandis que du côté des chiens dits de garde ou d'appartement, les maîtresses sont là pour apporter des gâte- ries à leurs bons toutous, pour les venir caresser, pour leur tenir compagnie, afin qu'ils ne sen- nuient pas trop, les pauvres, dans les cages, vraies prisons, où ils pa- raissent tout dépaysés.",Femina_1901-03-01_femina1-3.txt,Éditorial
"Ce produit a la propriété d’extirper des interstices de la peau les matières miiçihïpQ à H sécrétion des glandes sébacées et de favoriser ainsi la lubréfac- tion de l^derme; Alors seulement la peau possède la pureté absolue qui garantit la clarté du teint, et l’empêche de s’écailler. Le Tonique Diable Ganesh raffermit et satine le grain ; de plus, appliqué au-dessous de la paupière, il efface le bistre et les bouffissures.",Femina_1908-10-15_femina186-1908.txt,Publicité
"La LR Ar, F2 _: Composé spécialement pour FEMINCA. a — —. NN le ml 5 TT CAN ER ——25 9 = +: FR EE] | M! de Barcarolle. La va. gue glis - se, somnolen - -. te, Hou! Andantino .",Femina_1901-03-01_femina1-3.txt,Éditorial
"Si son gilet est tel , il doit porter le pantalon sembla- ble à son vêtement, et si, au contraire ,il choisit un pantalon de fantaisie ,il mettra un gilet semblable à son vêtement . Ainsi le veut le bon goût. L22222222 Il est de mauvais goût de mettre de la fantaisie dans la sus- cription des enveloppes de nos lettres . C’est manquer de res- pect à la personne a qui l’on écrit que d'y mentionner la ville, la rue et le numéro de la maison qu’elle habite apant son propre nom.",Journal_des_dames_et_des_modes_1913-03-10_journal-des-dames-et-des-modes-10-marzo-1913.txt,Éditorial
"Elle la prenait, la faisait voleter, paraissant y toucher à peine, posait trois ou quatre épingles, et c’était une dra¬ perie idéale. Pour tous ses costumes, elle a la même certitude, la même facilité géniale. Et, tou¬ jours, tout est ménagé de manière à ce que sa sou¬ plesse garde sa merveille d’indépendance, de sua¬ vité. Presque rien n’est cousu d’avance ; ses robes sont attachées sur elle comme de grands pétales indéchirables de fleurs fabuleuses, retenus avec des agrafes de bijoux.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"MES CONSEILS L’élégance suprême d’une femme étant dans la ffnesse et la blancheur de ses mains, nous leur devons donner des soins quotidiens, et ne pas oublier que pour em¬ bellir les mains du pape Léon X, un moine, don Del Giorno, inventa la Pâte des Prélats, dont la recette a été pieuse¬ ment conservée par la Parfumerie Exo¬ tique, 35, rue du Quatre-Septembre. Avec cette pâte, vous aurez peau blanche, lisse et satinée.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Si Thaïs, la petite mo- - — mie du musée Gui- met, ranimée par un sorti¬ lège, sortait de son sommeil millénaire, arrachait ses bandelettes et revivait parmi nous, elle aura t ces mêmes ’ gestes qui depuis que les fleurs fleu¬ rissent, inclinent vers les corolles embaumées des narines gourmandes et des lèvres souriantes.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Sa conversation n’étourdissait personne ; il n’affectait en rien l’éloquence entreprenante et agressive des bavards prétentieux, qui parlent sur tout et toujours ; non, mais il excellait à répondre, en quelques mots qu’on avait peine à remarquer, tant ils témoi¬ gnaient d’une pudeur charmante de sa pensée.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Il sait bien, cependant, l’homme sérieux, qu’un autre complet bleu le vêtirait aussi bien ; il ne compte pas sur le complet marron pour l’aider à des conquêtes ; LECTRICE Paradoxes mais ce simple changement de couleur 1 égaye, l’amuse, l’incite à porter avec plaisir sa nouvelle vêture. Moralistes, rhéteurs, ne vous insurgez pas avec trop d’éloquence contre ce besoin humain de « changer pour changer ».",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Stalder emmenait Marie-Thé¬ rèse faire de longues excursions ; souvent, ils partaient ensemble, à l’aube, pour revenir fort tard dans la soirée, sans que Mlle Stalder en parût surprise. Il n’en était pas de même d’Elise, dont l’édu¬ cation française n’admettait pas les continuels tête-à-tête de sa fille avec un jeune homme.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"— Les demandes trés nombreuses de specimens du journal qui nous parviennent nc nous permettent d'y répondre que si elles sont accompagrées de la somme de 50 centimes pour Ja France ct 75 centimes pour l'étranger (en:nan- dai ou tinibres-poste), Yvonnette, r5 ans, Monte-Carlo. — Robe empire, météore plissé opale. Col tombant, linon ancien incrusté valenciennes ambrées. Grarde capeline souple assortie, jonchée roses de mai blanches ou rosées à peine. Même toilette pour petite Germaine. Me de V.",Femina_1901-03-01_femina1-3.txt,Éditorial
"en fin linon sont dans la catégorie des chemises du soir habillées. Les femmes de France ne portaient que des chemises de toile gros- Le n° 4 est en batiste plus forte d’un genre plus sobre, bien que fort sière ou de serge. Ce fut Isabeau de Bavière, l'arbitre des élégances soigné, pour chemise de ;aur. Le n° 5 est en fine percale, certaines person- nes tiennent à porter du coton en été. Le n° 6, chemise à l'enfant, va au- devant de la mode qui nous ramène vers les toilettes Empire.",Femina_1901-03-01_femina1-3.txt,Éditorial
"— 3JP îr XXVil XXVII AUTARD Castiglione Toutes les femmes désireuses d'être jolies, de retrouver leur beauté d’antan ou de régulariser leurs traits jeunes mais imparfaits* doivent s’adresser à Autard dont la merveilleuse décou¬ verte est en train de bouleverser le monde. Une visite s'impose. La jeunesse est retrouvée en 4 f 12 jours. Son traitement est unique 4 * Succursale à NEW-YORK } West 29 th st B ROADWAY André N R A R LA COIFFURE DIRECTOIRE POUR LES GRANDS CHAPEAUX 6. Frisures Directoire.",Femina_1908-10-15_femina186-1908.txt,Publicité
Notre Questionnaire intéressant a certaine¬ ment justifie1 son titre et intéressé prodigieuse- men nos lectrices. 11 nous a valu un très graml nombre de réponses nous proposant des amé liorations fort ingénieuses dont nous ferons notre profit en temps et lieu. Nous publie™ * . ans notre prochain numéro les noms de r dil de nos correspondantes que le \irua* cules aura favorisées. 1 Urd ^ e au sort Simone d’Ax.,Femina_1908-10-15_femina186-1908.txt,Éditorial
"— Sur les robes à danser on voit de grandes manches en mousseline de soie bordées de strass , qui, dans le tournoie- ment des valses et les excentricités du tango ; s’envolent avec une telle légèreté que, déjà, les élégants les ont surnommées les manches ee de libellules.",Journal_des_dames_et_des_modes_1913-03-20_journal-des-dames-et-des-modes-20-marzo-1913.txt,Éditorial
"On apporte le nouvel appareil, superbe en sa boîle d'ebenisterie fine, solide autant qu'elegaute; on dresse le pavillon de crislal fin, aux reflets d'opale précieuse; un tour de clef, et aussitôt, clai- ronnante etgiave éclate la Warche d'Aïda….,chacun est emerveillé; on crie: bis! encore! Voici main- tenant la voix chaude de M. Fournets, de l'Opéra, qui chante la Serenade de Faust..….; puis nous entendons la cha: manie romance ‘C'était un Réve,” chantee par M.",Femina_1901-03-01_femina1-3.txt,Publicité
"Entre temps, elle dessine elle-même ses robes de ville, de concert, tou- jours simples, d’une ligne moyenâgeuse, sirénéenne par l'allongement, et ses costumes de théâtre où elle met le plus grand souci d’exactitude. Pour Charlotte Corday', elle a consulté M. Georges Cain, à Carnavalet, M. Du- feuille, et Versailles; puis, a cherché partout étoffes et rubans purs Louis XVI et Révolution.",Femina_1901-03-01_femina1-3.txt,Éditorial
"Mon grand ami, mal- gré sa prodigieuse originalité, ne peut cependant pas prétendre à celle du nom monosyllabique . En effet, nous sommes forcés, dès que nous lisons ou prononçons celui-ci, de nous souvenir d'un autre nom d’une aussi impressionnante brièveté, celui du Comte d’O qui fut, en son temps, mignon du roi Henri II et dont le désolant château , d’une nostalgique beauté, demeure intact encore au milieu des eaux assoupies où il plonge comme dans des chausses de vieux satin vert.",Journal_des_dames_et_des_modes_1913-02-10_journal-des-dames-et-des-modes-10-febbraio-1913.txt,Éditorial
"Si absurde, si illogique en soi qu’il paraisse, — nous ne lui devons pas moins presque tout ce qui fait la parure de la civi¬ lisation. Nous lui devons, d’abord, les styles d’ar¬ chitecture et de mobilier. Ce ne fut pas l’utilité qui les modifia, de siècle en siècle : un château féodal peut être adapté au plus moderne confort : c’est le cas actuel de presque toutes les demeures féodales qui subsistent.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"I ucien Wurmser. Les classes de musique, qui sont sous la direction de M. Xavier Leroux, com¬ prennent encore le cours de déclamation lyrique et d’esthétique de Mme Héglon et les cours de chant de M. Jean Perrier, Mmes Isnardon et Jeanne Leclerc et Paul Hillemacher. Un cours de violon sera fait par M. A. Brun. Un cours de harpe sera professé par MM. Hasselmans et Martenot ; un cours de déclfiffrage sera dirigé par M. Wurmser. MM. Hillemacher.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"En cinq teintes : blanche, rosée, rachel, peau naturelle et rouge pour le “ rosé des joues ” CIRE MONO Ne ressort jamais sous la poudre et idéalise le teint Sèche en trois minutes. — S’étale t^és facilement avec le doigt. — Blanchit la peau n -■ 1 1 1 1 ..... .° . ... peau sans la secher ni la graisser. __ Qualité rouge remplaçant les rouges gras. • — Bermol de braver la lumière éclatante des soirées, bal, etc... — Assouplit la sans la sécher ni la graisser. — Tient la noudre.",Femina_1908-10-15_femina186-1908.txt,Publicité
"Tout au plus, quelques-uns s’enhardissaient à regretter deux elfets scéniques un peu gros : le coup de canon annonçant la guerre , et le Chant du Départ qui suit. Je gage d’ailleurs que M. Lavedan , s’il eût prévu l’effet foudroyant de sa pièce , se fût abstenu de ces adjuvants matériels . Ils constituent une superfé- tation . Le texte à lui seul suffisait . À la sortie, néanmoins , des récalcitrants protestaient encore contre le thème de la pièce et les facilités qu'il offre aux auteurs.",Journal_des_dames_et_des_modes_1913-02-20_journal-des-dames-et-des-modes-20-febbraio-1913.txt,Éditorial
"C'est un petit chenil où l’on retrouve à peu près tous les échantillons de races que la vogue nous imposa tour à tour. Le plus vieux est un caniche aux trois quarts aveugle ex qui compte dix-huit automnes . Le plus jeune a dix ans : c’est Tub , mon fox-terrier . € Il était si alerte, madame s’en souvient, me dit Nanette; maintenant il ne peut plus marcher ; il est tout à fait ingambe ». Quand j'arrive, ils réunissent leurs pauvres forces pour me faire fête .",Journal_des_dames_et_des_modes_1913-01-01_journal-des-dames-et-des-modes-n.-22-1-gennaio-1913.txt,Éditorial
"Vous pouvez fuir à tout jamais au bras d’un homme Qui saura, celui-là, le goût de pluie et d’eau Sur la dernière rose et la première pomme Que doit avoir votre baiser... Il fera beau . .. Vous rêverez devant les îles Borromées , EI la lune sera la perle de la nuit, Et les brises seront calmes et parfumées ; Des pins musiciens on entendra le bruit...",Journal_des_dames_et_des_modes_1913-03-20_journal-des-dames-et-des-modes-20-marzo-1913.txt,Éditorial
"Toutes les salles sont, comme au rez-de-chaussée, séparées de la façade nord par une galerie-vestibule qui s’ouvre sur la terrasse rectangulaire, à balcon de Pierre, sur- |, montant le porche, d’où l'œil découvre la masse tour- mentée des montagnes, aux cimes blanches de neige. L'installation électrique est une merveille du genre. Il y a dans le palais, près de deux mille lampes de dix bougies qui fourniront, la nuit, une lumière aussi intense que celle du jour.",Femina_1901-03-01_femina1-3.txt,Éditorial
"La date d’ouverture de notre Conser- toire aura lieu dans la première semaine de novembre. Enfin, si j’ai omis des ren¬ seignements ou des détails que vous désirez connaître, écrivez de ma part à l’administrateur du Théâtre Femina, 90,Champs-Elysées, qui vous enverra une plaquette détaillée sur le Conservatoire. Maintenant, dans un autre petit coin (page XVI), je vous parle de nos confé¬ rences et de nos matinées.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Si tu en as entendu parler , envoie moi ici un flacon pour que je te revienne artificielle et gaie, pompeusement parée et prête à donner des successeurs innombrables au loulou noir qui t'envoie , dela patte, \ mille saluts affectueux . Julie. P. C. C. Henri DUVERNOIS. AAA AA AAA AAA A AAA LAVE À LA SCÈNE. Le tort de Kismet ç'a peut-être été son titre : Kismet, Desti- née. Là-dessus les cerveaux du monde des théâtres avaient k échafaudé tout un programme métaphysique.",Journal_des_dames_et_des_modes_1913-01-01_journal-des-dames-et-des-modes-n.-22-1-gennaio-1913.txt,Éditorial
"Ils se précipitent sur ces enfants de l'amour , choisissent un mâle et une femelle , et les nourrissent mystérieusement dans un vieux tonneau , sur le plateau de Châtillon . C’est ce qui s'appelle «fixer l’espèce » . Une (199) espèce est dite fixée , en effet , quand on en possède une douzaine d'individus, et pas plus ; car c’est à ce moment que ces individus atteignent la plus haute valeur . Quand , plus tard , elle s’est multi- pliée , on en donne gratuitement des petits à ses amis .",Journal_des_dames_et_des_modes_1913-02-01_journal-des-dames-et-des-modes-1-febbraio-1913.txt,Éditorial
"depuis 40 fr. 7. Torsade Directoire. — 30 fr. 8. Grappe Printania. — 6 lr. XXYlll XXVIII CONCOURS N° 398 ( Nouveau) Un pliage. II serait très facile à nos lectrices, en découpant les fragments de lettres contenus dans ce carré et en les réunis¬ sant, de former des lettres et avec ces lettres deux mots. Mais ce ne serait pas là tout à fait la solution du pro¬ blème.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"La solution sera publiée dans notre Numéro du 15 avril prochain. Les cinquante premières con- currentes seront qualifiées pour le Concours d'honneur. DEVINETTE. clôture et celui de la publication des solutions. Nos conditions se trouvent, en conséquence, modifiées comme suit : Conditions des Concours Les Concours se succèdent sous des numéros d'ordre suivis. Chaque numéro contient au moins deux Concours nouveaux.",Femina_1901-03-01_femina1-3.txt,Éditorial
"— J'y consentirai, murmura-t-elle à travers le mouchoir dont elle tam- ponnait ses yeux, si tu obtiens de ton père qu'il n'entre jamais chez toi. Je ne veux pas que Jacques se plaise à regarder cette image. Un sanglot lui coupa la parole. On la devinait en proie à une si réelle détresse, qu'on la plaignait, malgré le côté comique de sa proposition et de toute la scène. Max — je le vis très bien — se retenait pour ne pas rire. Et cependant il ne tolère pas que personne contrarie sa mère.",Femina_1901-03-01_femina1-3.txt,Éditorial
"Une broderie en grosse laine dans le ton ou dessoutaches de soie en garnissent le col et les contours On choisira, pour doubler ces vêtements, une couleur p.us claire ou plus foncee, mais tran- chant bien sur le fond ; et l'on sera assurée de cette façon d’avoir un manteau de très longue durée et toujours de mise. En résumé, en dehors du classique manteau de fourrure, on devra s’en tenir cette année au liberty, à l’ottoman souple,et au drap satin. Ces étoffes sont la vogue du moment.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"qui sont laides n'importe comment... ensuite les grosses... qu’on ramasserait avec une louche... ou encore les corsetées, gracieuses et souples comme des troncs d'arbres ! .... C’est affreux. les corsets avec ces modes qui ne sont Jolies qu’à la condition de prendre exactement la forme du corps... du corps directement... C’est à ce point qu'il ne faudrait même pas d’intermédiaire..... ME DE RÉMusaT. — Mais, Monsieur, vous ne vous rendez pas compte que la femme sans corset est introuvable. ....",Journal_des_dames_et_des_modes_1913-01-10_journal-des-dames-et-des-modes-n.23-10-gennaio-1913.txt,Éditorial
"A côté des doubles , triples, quadruples berlines , les voitures «types obus » obtiennent un vif succès de curiosité et nos dames émerveillées, s’extasient devant les voitures modèle ( sous- marin », entièrement garnies de glace avec un plafond et un arrière vitrés permettant de suivre les évolutions des aéroplanes . O fiacre adultère et légendaire de Madame Bovary, qu'en dis-tu ?",Journal_des_dames_et_des_modes_1913-01-01_journal-des-dames-et-des-modes-n.-22-1-gennaio-1913.txt,Éditorial
"Le traitement spécial consiste généralement à pratiquer des ablutions, à user du tub et du bain complet, en même temps qu’à appliquer sur la peau du visage des lotions, des pommades et des crèmes. Il est aisé de comprendre que ces exercices divers peuvent et doivent avoir une influence considérable sur l’aspect extérieur de nos organes. Mais cette action sera bienfaisante ou néfaste d’après l’opportunité et la valeur du traitement.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"ARR AAA A AR LL LL LU RAA A LE AA LE AL A LA ER LE LA AL ALL LE LUE MEME LUE EVE LEE PSATRUSS Ce 9 Février, 1913. Je fus me promener, mardi dernier , sur les boulevards. Quel spectacle affligeant! Quelle platitude et quelle vulgarité dans les prétendus amusements du Carnaval ! Cene sontplus des masques ni des dominos qui défilent devant les terrasses des cafés pris d'assaut , — mais à peine des chienlits ,etdu genre le plus grossier.",Journal_des_dames_et_des_modes_1913-02-10_journal-des-dames-et-des-modes-10-febbraio-1913.txt,Éditorial
"Les compositeurs et professeurs, en effet, qui composaient l’éminent jury de ses Concours de fin d’année, déclarèrent tous, devant ses promesses si merveilleusement remplies, « qu’il y avait désormais à Paris deux Conservatoires ». Aussi, avons-nous voulu nous surpasser, cette saison, en parfaisant notre organisation. Pour commencer, il a été décidé qu’il y au¬ rait, par classe, deux cours par semaine au lieu d’un, et que, cependant, le prix en serait diminué (40 jr.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Songez, aimables lectrices et chers lec- teurs, au bonheur que va vous procurer le nouveau PHONOGRAPHE “LE MENESTREL"" el pas une seule minute, vous n'hésilerez à acquérir cet appareil admirable, extraor- dinairement intéressant, grâce auquel jamais plus vous n'aurez une minute d'en- nui, grâce auquel vous pourrez conserver toujours 1e plus précieux des souvenirs : la parole même de ceux qui vous entourent; grace auquel enfin vous aurez à votre entière disposition et a chaque instant l'audition des chants et des musiques exé- cutes par les premiers artistes.",Femina_1901-03-01_femina1-3.txt,Publicité
"Le PHONOGRAPHEc LE MENESTREL » est non seulement un appareil de premier ordre qui ne craint aucune concurrence, mais c'est le dernier appareil inventé, c'est,enun mot, la perfection des perfections, car il réunit en plus de toutes les qualités des appareils les plus chers, les immenses avantages que nous allons exposer: Aimables lectrices et chers lecteurs, c'est sur les dounées d’une mathématique rigoureuse avec les materiaux les plus soignés et nous basant sur les derniers perfectionnements scientifiques,que.",Femina_1901-03-01_femina1-3.txt,Publicité
"Nous garantissons absolum ent que le bec u Zed ” ne file n i ne fume jamais Il se visse sur n’importe quelle lampe ordinaire (il suffit de nous indiquer le diamètre du pas de vis du récipient). Il éclaire dix fois plu- qu’un bec ordinaire et réalise une économie de pétrole deso0/0. Prix du bcc complet avec verre, manchon et mcche : 10 fr. — Envois en province contre 10 fr. 85. E. FIEDLER 25 , B vard Bonne-Nouvelle, PARIS Pour éviter les ùnitaiions , exiger ta marque 11 Z” sur ta cttf.",Femina_1908-10-15_femina186-1908.txt,Publicité
"Nous le répétons: Nous vendons en Confiance. 21 Mois de Crédit, Rien à payer d'avance, Ces conditions de vente sont impossibles à refuser ; l'appareil complet et lous les accessoires sont fournis immédiatement et on paie 7 FRANCS aprés la reception et 7 FRANCS par mois jusqu'a complète liberation du prix tolal de 147 FRANCS. L'emballage et le port sont GRATUI:S. Les quittances sont présentées par la poste, sans frais pour l'acheteur.",Femina_1901-03-01_femina1-3.txt,Publicité
"Une guirlande de broderie orne le plastron de cette che- CORSAGES DE Dessous (n% 72 à r4). 62 crusté de nœuds de valenciennes. L’autre. n° a des incrustations en forme de chéinons, Le n° 14 est presque entièrement en valen- ciennes façonnée par la dentellière. Le numéro 15 est une matinée en mousseline des In- des, brodée de pois au plumetis avec pointillé de bro- derie d’or dans le fond, sur transpa- rent de Liberty rose. Garniture de valenciennes et ru- bans roses.",Femina_1901-03-01_femina1-3.txt,Éditorial
"par mois au lieu de 50 francs). Nous avons décidé encore que des auditeurs seront admis à ces cours, moyennant une redevance mensuelle de 10 francs . Vous savez, chère lectrice, que notre Conservatoire peut produire non seule¬ ment des professionnels à qui le diplôme de notre ecole ouvrira bien des portes, mais encore constitue la plus parfaite organisation qui s’offre aux artistes amateurs pour développer leurs qualités naturelles et leur talent.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Mie Arosa (Secrétaire | SE ES É VaLueT-Bisson (Membre du Comité) dans son atelier. 61 1. Voices DE Mariée (Dentelles de la ,C'e des Indes). Tr “Sseau au XX° Siècle mise qui est renouée d’un lien de satin blanc. Le n° 3 est décore Èë » & de chevrons de valenciennes rajustés au point de dentelle avec intervalles de très petits plis qui forment comme une pinçure de l’étoffe. Ces chemises USQUE vers la findu moyen âge, le luxe dulinge était à per près inconnu.",Femina_1901-03-01_femina1-3.txt,Éditorial
"— Soit , : mais dites au moins en quoi je puis vous être utile ou agréable. Je ferai tout pour me faire pardonner... — Ah! ça, c’est conti Eh bien, voilà, cher monsieur, je m'ennuie, je m'ennuie! ... et J'éprouve un irrésistible besoin de vous dire que j'aime mon mari... — Ah! — Ne dites pas « Ah! » sur ce ton irrité. Vous êtes bon. Je sens à votre voix que vous êtes bon. Est-il indis- cret de vous demander votre âge ? — Trente-cinq ans. -— Oh! vous êtes tout jeune , alors? — Merci!",Journal_des_dames_et_des_modes_1913-03-01_journal-des-dames-et-des-modes-1-marzo-1913.txt,Éditorial
Les maîtres de la couture n’ont pas résisté au cou- rant impérieux du style moderne; leur talent a uni ses captivantes originalités aux grâces sug- gestives des toilettes en une savante et complète harmonie. Et voilà que déjà le bijou les en- traîne vers des créations nouvelles!,Femina_1901-03-01_femina1-3.txt,Éditorial
"Ma foi, toute proportion gardée , le cinéma n’a-t-il point remplacé les jeux du cirque , d’un cirque rondouillard , à l'usage des petites âmes ? Les gens furent , sont et demeurent à peu près les mêmes, parce qu'à toutes les époques il a fallu , il faut et il faudra se reposer , cesser d’être l'individu qu’on est le plus sou- vent. Au diable, ces cuistres naïfs qui voudraient sans trêve nous instruire et nous améliorer ! Vive l'oubli, parfois !",Journal_des_dames_et_des_modes_1913-01-20_journal-des-dames-et-des-modes-20-gennaio-1913.txt,Éditorial
"Les premiers grands dîners pourtant n’ont pas encore été donnés, mais les lundis de l’Opéra ont retrouvé la plu¬ part de leurs abonnés. Les théâtres commencent à être suivis. La vie mondaine va reprendre. Mariages. 0 Le mariage du comte Henry Lair avec Mlle de La Masseliôre, par suite d’un deuil récent, a été béni récemment dans la plus stricte intimité. a Le mariage du prince Louis d’Orléans et Bragance, second fils de LL. AA. RR. et I. le comte et la comtesse d’Eu, petit-fils de S. A. R.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"— Le prochain numéro du journal sera con¬ sacré à la mode... Serait-il possible que l’Oncle de Françoise traitât, lui aussi, de la mode, dans sa causerie accoutumée ? Cela contribuerait à l’har monie de l’ensemble. Mais, bien entendu, si cela vous désoblige, ou si le sujet ne vous agrée pas... — L’Oncle de Françoise, interrompis-je, serait un bien pauvre chroniqueur s’il s’avouait inca¬ pable de gloser sur la mode.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"— Le plus fort, c’est qu’elles le croient! ,... M. DE CHATEAUBRIAND (i/ abandonne un instant sa lorgnette). — Ah! Sire!.... La vie n’est qu’une magnifique illusion! ... NAPOLÉON. — La vie, soit!.... Mais je vous ferai observer, mon cher vicomte, que ces dames l'ont quittée depuis quelque temps déjà ?.. LE PEINTRE DAvip. — Sire , javais , parmi mes élèves. des gâs auxquels il était impossible de discerner les nuances... et pour qui l'optique demeurait lettre close.",Journal_des_dames_et_des_modes_1913-01-10_journal-des-dames-et-des-modes-n.23-10-gennaio-1913.txt,Éditorial
"Gagnant d’un seul coup tant de millions, il n’en voulut même pas connaître le nombre. Des chiffres, fi donc ! Cela regardait les tabellions et gens d’affaires. L’important, c'était que la cérémonie à l’église de Ncuilly - Maud mister étant catholique — eût un éclat sans pré¬ cédent : et elle l’eut. Deux agents avec leurs bâ¬ tons blancs purent à peine venir à bout des voi¬ tures dans l’avenue de Neuilly, cependant que le défilé dans la sacristie ne dura pas moins de neuf quarts d’heure.",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Ce n’était pas la première fois que son frère exprimait devant elle son indifférence de la vie, seulement, jamais, jusqu’à cette rri ute, 1 1 pensée ne lui était venue que le fils de Charles Stalder, victime d’un cruel atavisme, pût éprou¬ ver, sans causes, l’ennui et le dégoût d’exister. Et tout à coup, elle avait songé, avec horreur, que peut-être, lui aussi, l’enfant de son âme, céderait un jour, comme leur malheureux père, à la suggestion mystérieuse, et qu’il disparaî¬ trait !",Femina_1908-10-15_femina186-1908.txt,Éditorial
"Sous prétexte de canotage ou de bicyclette, Mme Fanteuil engage sans cesse son fils à 68 m’emmener sur le lac ou dans les bois, et sa nonchalance, à défaut de raison plus sérieuse, l'empêche de s'offrir comme chaperon. | Ceci, avec nos habitudes américaines, n’est pas pour te préoccuper. Au contraire. Tu penses que mieux j’approfondirai le vide dans ce caractère d’enfant gâté, moins je serais tentée de lui confier mon cœur et ma vie. Et tu raisonnes juste.",Femina_1901-03-01_femina1-3.txt,Éditorial
"En elfet ce procédé n’attaque pas la peau et opère seule¬ ment sur le système pileux qu’il désagrège en s'attaquant a sa constitution anatomique propre, jusque dans le bulbe pileux. Il ne cause par ce fait, aucune douleur ni roimeui et laisse un épiderme velouté et souple. \oici le mode d’emploi si remarquable par sa simplicité. Prendre une soucoupe quelconque, y placer la valeur d’un dé à coudre de; l;i poudre mesurée à ras du bord. Y ajouter la même quantité d'eau pure. Mélange!",Femina_1908-10-15_femina186-1908.txt,Publicité
